import time: self [us] | cumulative | imported package
import time:       263 |        263 |                                                       sympy.matrices.utilities
import time:       441 |        441 |                                                       sympy.matrices.determinant
import time:       400 |       1103 |                                                     sympy.matrices.decompositions
import time:       824 |        824 |                                                           sympy.tensor.indexed
import time:       267 |        267 |                                                           sympy.tensor.index_methods
import time:       329 |        329 |                                                           sympy.tensor.functions
import time:       519 |        519 |                                                                 sympy.tensor.array.ndim_array
import time:       276 |        795 |                                                               sympy.tensor.array.mutable_ndim_array
import time:       463 |       1257 |                                                             sympy.tensor.array.dense_ndim_array
import time:       366 |        366 |                                                             sympy.tensor.array.sparse_ndim_array
import time:       341 |        341 |                                                             sympy.tensor.array.arrayop
import time:       431 |        431 |                                                             sympy.tensor.array.array_comprehension
import time:       266 |       2659 |                                                           sympy.tensor.array
import time:       306 |       4383 |                                                         sympy.tensor
import time:        25 |       4408 |                                                       sympy.tensor.array
import time:       316 |        316 |                                                       sympy.matrices.reductions
import time:       309 |        309 |                                                                     sympy.polys.agca.ideals
import time:       683 |        991 |                                                                   sympy.polys.agca.modules
import time:       485 |       1476 |                                                                 sympy.polys.agca.homomorphisms
import time:       211 |       1687 |                                                               sympy.polys.agca
import time:       440 |       2126 |                                                             sympy.polys.agca.extensions
import time:       244 |       2370 |                                                           sympy.polys.matrices.eigen
import time:       432 |       2801 |                                                         sympy.matrices.eigen
import time:       301 |       3102 |                                                       sympy.matrices.solvers
import time:       306 |        306 |                                                       sympy.matrices.inverse
import time:       264 |        264 |                                                       sympy.matrices.subspaces
import time:       225 |        225 |                                                       sympy.matrices.graph
import time:      1575 |      10192 |                                                     sympy.matrices.matrixbase
import time:       483 |        483 |                                                     sympy.matrices.repmatrix
import time:       452 |      12228 |                                                   sympy.matrices.dense
import time:       338 |        338 |                                                   sympy.matrices.sparse
import time:       244 |        244 |                                                   sympy.matrices.sparsetools
import time:       201 |        201 |                                                                 sympy.strategies.util
import time:       302 |        503 |                                                               sympy.strategies.rl
import time:       303 |        303 |                                                                 sympy.strategies.core
import time:       221 |        524 |                                                               sympy.strategies.traverse
import time:       276 |        276 |                                                               sympy.strategies.tools
import time:       222 |        222 |                                                                   sympy.strategies.branch.core
import time:       270 |        492 |                                                                 sympy.strategies.branch.traverse
import time:       200 |        200 |                                                                 sympy.strategies.branch.tools
import time:       258 |        949 |                                                               sympy.strategies.branch
import time:       359 |       2608 |                                                             sympy.strategies
import time:       319 |        319 |                                                             sympy.matrices.expressions._shape
import time:       709 |        709 |                                                                 sympy.matrices.expressions.special
import time:       390 |       1098 |                                                               sympy.matrices.expressions.matpow
import time:       329 |       1426 |                                                             sympy.matrices.expressions.inverse
import time:       351 |        351 |                                                             sympy.matrices.expressions.transpose
import time:       487 |        487 |                                                             sympy.matrices.expressions.permutation
import time:       657 |       5847 |                                                           sympy.matrices.expressions.matmul
import time:       445 |        445 |                                                           sympy.matrices.expressions.matadd
import time:       377 |        377 |                                                           sympy.matrices.expressions.determinant
import time:      1782 |       8450 |                                                         sympy.matrices.expressions.matexpr
import time:       385 |       8835 |                                                       sympy.matrices.expressions.slice
import time:       329 |        329 |                                                         sympy.matrices.expressions.trace
import time:       611 |        939 |                                                       sympy.matrices.expressions.blockmatrix
import time:       369 |        369 |                                                       sympy.matrices.expressions.companion
import time:       333 |        333 |                                                       sympy.matrices.expressions.funcmatrix
import time:       317 |        317 |                                                       sympy.matrices.expressions.adjoint
import time:       560 |        560 |                                                       sympy.matrices.expressions.hadamard
import time:       498 |        498 |                                                       sympy.matrices.expressions.diagonal
import time:       302 |        302 |                                                       sympy.matrices.expressions.dotproduct
import time:       429 |        429 |                                                       sympy.matrices.expressions.kronecker
import time:       298 |        298 |                                                       sympy.matrices.expressions.sets
import time:       383 |      13259 |                                                     sympy.matrices.expressions
import time:      1086 |      14344 |                                                   sympy.matrices.immutable
import time:       320 |      28123 |                                                 sympy.matrices
import time:       364 |      28486 |                                               sympy.polys.partfrac
import time:       424 |        424 |                                               sympy.polys.fields
import time:       393 |     133098 |                                             sympy.polys
import time:       507 |        507 |                                               sympy.series.order
import time:       281 |        281 |                                                     sympy.calculus.euler
import time:       255 |        255 |                                                     sympy.calculus.singularities
import time:       292 |        292 |                                                     sympy.calculus.finite_diff
import time:       847 |        847 |                                                       sympy.calculus.accumulationbounds
import time:       357 |       1203 |                                                     sympy.calculus.util
import time:       300 |       2329 |                                                   sympy.calculus
import time:        30 |       2358 |                                                 sympy.calculus.accumulationbounds
import time:       396 |        396 |                                                 sympy.series.gruntz
import time:       461 |       3215 |                                               sympy.series.limits
import time:       219 |        219 |                                               sympy.series.series
import time:       270 |        270 |                                               sympy.series.approximants
import time:       210 |        210 |                                               sympy.series.residues
import time:      1615 |       1615 |                                               sympy.series.sequences
import time:       325 |        325 |                                                 sympy.series.series_class
import time:       522 |        847 |                                               sympy.series.fourier
import time:       303 |        303 |                                                     sympy.discrete.transforms
import time:       256 |        256 |                                                     sympy.discrete.convolutions
import time:       242 |        800 |                                                   sympy.discrete
import time:       104 |        903 |                                                 sympy.discrete.convolutions
import time:      1029 |       1932 |                                               sympy.series.formal
import time:       266 |        266 |                                               sympy.series.limitseq
import time:       300 |       9376 |                                             sympy.series
import time:       486 |        486 |                                                   sympy.concrete.expr_with_limits
import time:       327 |        813 |                                                 sympy.concrete.expr_with_intlimits
import time:       281 |        281 |                                                   sympy.concrete.gosper
import time:       274 |        274 |                                                         sympy.integrals.rationaltools
import time:       246 |        246 |                                                         sympy.integrals.deltafunctions
import time:       861 |        861 |                                                         sympy.integrals.meijerint
import time:       265 |        265 |                                                         sympy.integrals.trigonometry
import time:       685 |       2328 |                                                       sympy.integrals.integrals
import time:       193 |        193 |                                                               sympy.polys.domainmatrix
import time:       397 |        590 |                                                             sympy.polys.solvers
import time:       270 |        859 |                                                           sympy.polys.matrices.linsolve
import time:      1061 |       1919 |                                                         sympy.integrals.laplace
import time:      1948 |       3867 |                                                       sympy.integrals.transforms
import time:       226 |        226 |                                                       sympy.integrals.singularityfunctions
import time:       245 |       6665 |                                                     sympy.integrals
import time:        26 |       6690 |                                                   sympy.integrals.integrals
import time:       665 |       7635 |                                                 sympy.concrete.summations
import time:       460 |       8907 |                                               sympy.concrete.products
import time:       275 |       9182 |                                             sympy.concrete
import time:       417 |        417 |                                                   sympy.simplify.gammasimp
import time:       293 |        710 |                                                 sympy.simplify.combsimp
import time:       214 |        214 |                                                 sympy.simplify.cse_opts
import time:       340 |        340 |                                                   sympy.simplify.powsimp
import time:      1172 |       1511 |                                                 sympy.simplify.hyperexpand
import time:       356 |        356 |                                                   sympy.simplify.sqrtdenest
import time:       464 |        820 |                                                 sympy.simplify.radsimp
import time:       490 |        490 |                                                   sympy.simplify.cse_main
import time:       231 |        231 |                                                   sympy.strategies.tree
import time:       472 |       1192 |                                                 sympy.simplify.trigsimp
import time:       639 |       5084 |                                               sympy.simplify.simplify
import time:       588 |        588 |                                               sympy.simplify.fu
import time:       270 |        270 |                                               sympy.simplify.epathtools
import time:       257 |        257 |                                               sympy.simplify.ratsimp
import time:       281 |       6478 |                                             sympy.simplify
import time:       458 |        458 |                                                 sympy.solvers.polysys
import time:       300 |        300 |                                                 sympy.solvers.bivariate
import time:       920 |       1677 |                                               sympy.solvers.solvers
import time:       905 |        905 |                                                     sympy.solvers.solveset
import time:       980 |       1884 |                                                   sympy.solvers.diophantine.diophantine
import time:       226 |       2109 |                                                 sympy.solvers.diophantine
import time:        28 |       2137 |                                               sympy.solvers.diophantine.diophantine
import time:       400 |        400 |                                               sympy.solvers.recurr
import time:       246 |        246 |                                                   sympy.solvers.deutils
import time:       394 |        394 |                                                     sympy.solvers.ode.riccati
import time:       284 |        284 |                                                     sympy.solvers.ode.hypergeometric
import time:       261 |        261 |                                                       sympy.solvers.ode.subscheck
import time:       314 |        574 |                                                     sympy.solvers.ode.nonhomogeneous
import time:       349 |        349 |                                                       sympy.solvers.pde
import time:       382 |        730 |                                                     sympy.solvers.ode.lie_group
import time:      1258 |       3238 |                                                   sympy.solvers.ode.single
import time:       887 |       4370 |                                                 sympy.solvers.ode.ode
import time:       591 |        591 |                                                 sympy.solvers.ode.systems
import time:       246 |       5207 |                                               sympy.solvers.ode
import time:       368 |        368 |                                               sympy.solvers.inequalities
import time:       225 |        225 |                                               sympy.solvers.decompogen
import time:       369 |        369 |                                               sympy.solvers.simplex
import time:       341 |      10720 |                                             sympy.solvers
import time:       216 |        216 |                                                 sympy.geometry.exceptions
import time:      4794 |       4794 |                                                   sympy.sets.handlers.intersection
import time:      2266 |       2266 |                                                   sympy.sets.handlers.union
import time:      1586 |       8646 |                                                 sympy.geometry.entity
import time:       705 |       9565 |                                               sympy.geometry.point
import time:       914 |        914 |                                                 sympy.geometry.util
import time:      1383 |       2296 |                                               sympy.geometry.line
import time:       456 |        456 |                                               sympy.geometry.plane
import time:      1316 |       1316 |                                                 sympy.geometry.polygon
import time:       617 |       1932 |                                               sympy.geometry.ellipse
import time:       378 |        378 |                                               sympy.geometry.curve
import time:       341 |        341 |                                               sympy.geometry.parabola
import time:       349 |      15315 |                                             sympy.geometry
import time:       730 |        730 |                                               sympy.parsing.sympy_parser
import time:       232 |        962 |                                             sympy.parsing
import time:       575 |        575 |                                               sympy.algebras.quaternion
import time:       283 |        857 |                                             sympy.algebras
import time:       213 |        213 |                                                   sympy.plotting.backends
import time:       266 |        266 |                                                     sympy.plotting.utils
import time:       280 |        280 |                                                         sympy.plotting.intervalmath.interval_membership
import time:       344 |        624 |                                                       sympy.plotting.intervalmath.interval_arithmetic
import time:       289 |        289 |                                                       sympy.plotting.intervalmath.lib_interval
import time:       291 |       1202 |                                                     sympy.plotting.intervalmath
import time:      1106 |       2573 |                                                   sympy.plotting.series
import time:       424 |       3209 |                                                 sympy.plotting.backends.base_backend
import time:       400 |        400 |                                                   sympy.plotting.backends.matplotlibbackend.matplotlib
import time:       229 |        629 |                                                 sympy.plotting.backends.matplotlibbackend
import time:       293 |        293 |                                                     sympy.plotting.textplot
import time:       359 |        651 |                                                   sympy.plotting.backends.textbackend.text
import time:       215 |        866 |                                                 sympy.plotting.backends.textbackend
import time:       306 |        306 |                                                 sympy.plotting.plotgrid
import time:       421 |       5430 |                                               sympy.plotting.plot
import time:       236 |        236 |                                               sympy.plotting.plot_implicit
import time:       221 |        221 |                                               sympy.plotting.pygletplot
import time:       257 |       6142 |                                             sympy.plotting
import time:       369 |        369 |                                               sympy.interactive.printing
import time:       287 |        287 |                                               sympy.interactive.session
import time:       222 |        222 |                                               sympy.interactive.traversal
import time:       279 |       1156 |                                             sympy.interactive
import time:      1075 |     320759 |                                           sympy
import time:      1411 |       1411 |                                           torch.fx.experimental.recording
import time:       263 |        263 |                                             torch.utils._sympy
import time:       775 |        775 |                                             torch.utils._sympy.numbers
import time:      4944 |       5981 |                                           torch.utils._sympy.functions
import time:       485 |        485 |                                           torch.utils._sympy.printers
import time:       694 |        694 |                                           torch.utils._sympy.singleton_int
import time:       380 |        380 |                                           torch.utils._sympy.solve
import time:       585 |        585 |                                           torch.utils._sympy.symbol
import time:       324 |        324 |                                             torch.utils._sympy.interp
import time:      1598 |       1921 |                                           torch.utils._sympy.value_ranges
import time:     15879 |     348090 |                                         torch.fx.experimental.symbolic_shapes
import time:       534 |        534 |                                         torch._dynamo.metrics_context
import time:       374 |        374 |                                         torch.utils._triton
import time:       307 |        307 |                                         torch._dynamo.graph_utils
import time:       406 |        406 |                                               torch._numpy._casting_dicts
import time:       373 |        778 |                                             torch._numpy._dtypes_impl
import time:       311 |        311 |                                             torch._numpy._util
import time:      1249 |       1249 |                                               torch._numpy._dtypes
import time:       395 |       1644 |                                             torch._numpy._normalizations
import time:       419 |       3150 |                                           torch._numpy.fft
import time:       413 |        413 |                                           torch._numpy.linalg
import time:       388 |        388 |                                           torch._numpy.random
import time:       716 |        716 |                                             torch._numpy._funcs_impl
import time:       330 |        330 |                                             torch._numpy._reductions_impl
import time:       858 |       1904 |                                           torch._numpy._funcs
import time:       226 |        226 |                                           torch._numpy._getlimits
import time:       257 |        257 |                                               torch._numpy._binary_ufuncs_impl
import time:       227 |        227 |                                               torch._numpy._unary_ufuncs_impl
import time:       699 |       1183 |                                             torch._numpy._ufuncs
import time:       648 |       1830 |                                           torch._numpy._ndarray
import time:       387 |       8295 |                                         torch._numpy
import time:       413 |        413 |                                           numpy.fft._helper
import time:       341 |        341 |                                             numpy.fft._pocketfft_umath
import time:       460 |        800 |                                           numpy.fft._pocketfft
import time:       188 |        188 |                                           numpy.fft.helper
import time:       304 |       1704 |                                         numpy.fft
import time:       516 |        516 |                                               numpy.random._common
import time:       609 |       1125 |                                             numpy.random.bit_generator
import time:       379 |       1504 |                                           numpy.random._bounded_integers
import time:       312 |        312 |                                               numpy.random._pcg64
import time:       293 |        293 |                                               numpy.random._mt19937
import time:      1409 |       2013 |                                             numpy.random._generator
import time:       303 |        303 |                                             numpy.random._philox
import time:       287 |        287 |                                             numpy.random._sfc64
import time:      1323 |       1323 |                                             numpy.random.mtrand
import time:       249 |       4173 |                                           numpy.random._pickle
import time:       314 |       5990 |                                         numpy.random
import time:      7319 |     374186 |                                       torch._dynamo.utils
import time:      1187 |     375373 |                                     torch._dynamo.exc
import time:       435 |        435 |                                     torch.utils._functools
import time:       232 |        232 |                                     torch._dynamo.graph_break_hints
import time:       250 |        250 |                                     torch._dynamo.logging
import time:       782 |        782 |                                               ctypes.wintypes
import time:       414 |        414 |                                                 torch._inductor.custom_graph_pass
import time:     10618 |      11031 |                                               torch._inductor.config
import time:       470 |        470 |                                               torch._inductor.exc
import time:       269 |        269 |                                                     torch._inductor.analysis
import time:      1093 |       1362 |                                                   torch._inductor.analysis.device_info
import time:       230 |        230 |                                                     torch._inductor.runtime
import time:      1372 |       1602 |                                                   torch._inductor.runtime.hints
import time:      1224 |       1224 |                                                   torch._dynamo.device_interface
import time:       405 |        405 |                                                   torch.fx.passes.graph_transform_observer
import time:       242 |        242 |                                                     torch._inductor.runtime.cache_dir_utils
import time:       136 |        136 |                                                     colorama
import time:       399 |        775 |                                                   torch._inductor.runtime.runtime_utils
import time:      5036 |      10401 |                                                 torch._inductor.utils
import time:      2779 |      13180 |                                               torch._inductor.cpu_vec_isa
import time:      1034 |      26495 |                                             torch._inductor.cpp_builder
import time:      4133 |       4133 |                                             torch._inductor.cudagraph_utils
import time:       488 |      31114 |                                           torch._inductor.standalone_compile
import time:       351 |      31464 |                                         torch._inductor
import time:       824 |      32287 |                                       torch._inductor.test_operators
import time:      1448 |       1448 |                                           torch._dynamo.bytecode_analysis
import time:      2674 |       4121 |                                         torch._dynamo.bytecode_transformation
import time:      1650 |       5770 |                                       torch._dynamo.resume_execution
import time:       272 |        272 |                                           torch._dynamo.current_scope_id
import time:       336 |        336 |                                             torch.utils._device
import time:     29528 |      29528 |                                             torch._dynamo.source
import time:      2546 |       2546 |                                               torch._dynamo.types
import time:       381 |        381 |                                               torch.fx.experimental._dynamism
import time:       498 |        498 |                                               torch._dynamo.external_utils
import time:       273 |        273 |                                                 torch._dynamo.backends
import time:       642 |        915 |                                               torch._dynamo.backends.registry
import time:       311 |        311 |                                               torch._dynamo.code_context
import time:       836 |        836 |                                               torch._dynamo.hooks
import time:       359 |        359 |                                               torch._dynamo.mutation_guard
import time:      1963 |       7805 |                                             torch._dynamo.eval_frame
import time:      3956 |      41623 |                                           torch._dynamo.guards
import time:       342 |        342 |                                                     torch.nn.utils._expanded_weights.expanded_weights_impl
import time:       272 |        613 |                                                   torch.nn.utils._expanded_weights.expanded_weights_utils
import time:       349 |        962 |                                                 torch.nn.utils._expanded_weights.conv_utils
import time:       588 |       1549 |                                               torch.nn.utils._expanded_weights.conv_expanded_weights
import time:       336 |        336 |                                               torch.nn.utils._expanded_weights.embedding_expanded_weights
import time:       355 |        355 |                                               torch.nn.utils._expanded_weights.group_norm_expanded_weights
import time:       294 |        294 |                                               torch.nn.utils._expanded_weights.instance_norm_expanded_weights
import time:       271 |        271 |                                               torch.nn.utils._expanded_weights.layer_norm_expanded_weights
import time:       281 |        281 |                                               torch.nn.utils._expanded_weights.linear_expanded_weights
import time:       395 |       3478 |                                             torch.nn.utils._expanded_weights
import time:      2390 |       2390 |                                             torch._dynamo.replay_record
import time:      2702 |       2702 |                                             torch._dynamo.pgo
import time:       303 |        303 |                                                 torch._dynamo.create_parameter_op
import time:       421 |        421 |                                                 torch._dynamo.variables.constant
import time:       370 |        370 |                                                   torch._dynamo.polyfills
import time:       337 |        337 |                                                           torch.distributed._composable_state
import time:       354 |        354 |                                                             torch.distributed.algorithms._checkpoint
import time:       589 |        943 |                                                           torch.distributed.algorithms._checkpoint.checkpoint_wrapper
import time:      3903 |       3903 |                                                           torch.distributed.fsdp.api
import time:       873 |       6055 |                                                         torch.distributed.fsdp._common_utils
import time:       347 |        347 |                                                           torch.testing._internal.distributed
import time:       398 |        744 |                                                         torch.testing._internal.distributed.fake_pg
import time:       230 |        230 |                                                                       torch.distributed._shard.common_op_utils
import time:       275 |        504 |                                                                     torch.distributed._shard.op_registry_utils
import time:       821 |        821 |                                                                         torch.distributed._shard.metadata
import time:      1233 |       1233 |                                                                           torch.distributed._shard.sharded_tensor.metadata
import time:       315 |        315 |                                                                           torch.distributed._shard.sharding_spec._internals
import time:      1347 |       2895 |                                                                         torch.distributed._shard.sharding_spec.api
import time:       238 |        238 |                                                                           torch.distributed._shard._utils
import time:       608 |        608 |                                                                           torch.distributed._shard.sharded_tensor.shard
import time:       341 |        341 |                                                                           torch.distributed._shard.sharded_tensor.utils
import time:       919 |       2104 |                                                                         torch.distributed._shard.sharding_spec.chunk_sharding_spec
import time:       266 |       6085 |                                                                       torch.distributed._shard.sharding_spec
import time:       681 |        681 |                                                                             torch.distributed.nn.functional
import time:       298 |        298 |                                                                               torch.distributed.nn.api
import time:       228 |        228 |                                                                               torch.distributed.nn.jit
import time:       227 |        227 |                                                                                   torch.distributed.nn.jit.templates
import time:       332 |        559 |                                                                                 torch.distributed.nn.jit.templates.remote_module_template
import time:       414 |        973 |                                                                               torch.distributed.nn.jit.instantiator
import time:      7593 |       9090 |                                                                             torch.distributed.nn.api.remote_module
import time:       411 |      10181 |                                                                           torch.distributed.nn
import time:        39 |      10219 |                                                                         torch.distributed.nn.functional
import time:       323 |      10542 |                                                                       torch.distributed._shard.sharded_tensor.reshard
import time:      1774 |      18399 |                                                                     torch.distributed._shard.sharded_tensor.api
import time:       697 |        697 |                                                                       torch.distributed._shard.sharded_tensor._ops.misc_ops
import time:       471 |        471 |                                                                         torch.distributed._shard.sharded_tensor._ops._common
import time:      1308 |       1778 |                                                                       torch.distributed._shard.sharded_tensor._ops.tensor_ops
import time:       433 |        433 |                                                                         torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops
import time:       566 |        566 |                                                                         torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops._common
import time:       437 |       1435 |                                                                       torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops.embedding
import time:       364 |        364 |                                                                       torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops.embedding_bag
import time:       371 |        371 |                                                                       torch.distributed._shard.sharded_tensor._ops.binary_cmp
import time:       681 |        681 |                                                                       torch.distributed._shard.sharded_tensor._ops.init
import time:       632 |       5956 |                                                                     torch.distributed._shard.sharded_tensor._ops
import time:       370 |      25227 |                                                                   torch.distributed._shard.sharded_tensor
import time:       295 |        295 |                                                                   torch.distributed._shard.sharder
import time:       730 |        730 |                                                                     torch.distributed._shard.sharding_plan.api
import time:       233 |        962 |                                                                   torch.distributed._shard.sharding_plan
import time:       389 |      26871 |                                                                 torch.distributed._shard.api
import time:       225 |      27096 |                                                               torch.distributed._shard
import time:        21 |      27117 |                                                             torch.distributed._shard.sharded_tensor
import time:        89 |      27206 |                                                           torch.distributed._shard.sharded_tensor.api
import time:       293 |        293 |                                                                         torch.distributed._functional_collectives_impl
import time:       628 |        628 |                                                                         torch.utils._cxx_pytree
import time:      3708 |       4628 |                                                                       torch.distributed._functional_collectives
import time:     32140 |      32140 |                                                                       torch.distributed.tensor._collective_utils
import time:      3016 |      39783 |                                                                     torch.distributed.tensor.placement_types
import time:       964 |      40747 |                                                                   torch.distributed.tensor._dtensor_spec
import time:       524 |        524 |                                                                     torch.utils._cxx_pytree
import time:      2578 |       3101 |                                                                   torch.distributed.tensor._op_schema
import time:       493 |        493 |                                                                         torch.distributed.tensor._random
import time:       251 |        251 |                                                                           torch.distributed.tensor.device_mesh
import time:       685 |        936 |                                                                         torch.distributed.tensor._redistribute
import time:       366 |        366 |                                                                           torch.distributed.tensor._utils
import time:       508 |        873 |                                                                         torch.distributed.tensor._sharding_prop
import time:       341 |        341 |                                                                         torch.distributed.tensor._tp_conv
import time:       360 |        360 |                                                                         torch.utils._cxx_pytree
import time:       697 |       3697 |                                                                       torch.distributed.tensor._dispatch
import time:      1284 |       4981 |                                                                     torch.distributed.tensor._api
import time:      1106 |       6087 |                                                                   torch.distributed.tensor._ops.utils
import time:       355 |      50288 |                                                                 torch.distributed.tensor._ops._conv_ops
import time:      1620 |       1620 |                                                                 torch.distributed.tensor._ops._embedding_ops
import time:      2394 |       2394 |                                                                 torch.distributed.tensor._ops._math_ops
import time:       815 |        815 |                                                                   torch.distributed.tensor._ops._einsum_strategy
import time:       607 |       1422 |                                                                 torch.distributed.tensor._ops._matrix_ops
import time:      4874 |       4874 |                                                                 torch.distributed.tensor._ops._pointwise_ops
import time:       303 |        303 |                                                                 torch.distributed.tensor._ops._random_ops
import time:       370 |        370 |                                                                   torch.distributed.tensor._ops._common_rules
import time:       917 |       1286 |                                                                 torch.distributed.tensor._ops._tensor_ops
import time:      2830 |       2830 |                                                                 torch.distributed.tensor._ops._view_ops
import time:       482 |      65495 |                                                               torch.distributed.tensor._ops
import time:       367 |      65862 |                                                             torch.distributed.tensor
import time:       365 |      66227 |                                                           torch.distributed.fsdp._shard_utils
import time:       356 |      93787 |                                                         torch.distributed.fsdp._fsdp_extensions
import time:      1841 |     102426 |                                                       torch.distributed.fsdp._flat_param
