import time: self [us] | cumulative | imported package
import time:       438 |        438 |                                                                         torch.distributed._functional_collectives_impl
import time:       885 |        885 |                                                                         torch.utils._cxx_pytree
import time:      3603 |       4925 |                                                                       torch.distributed._functional_collectives
import time:     31089 |      31089 |                                                                       torch.distributed.tensor._collective_utils
import time:      3548 |      39562 |                                                                     torch.distributed.tensor.placement_types
import time:      1629 |      41190 |                                                                   torch.distributed.tensor._dtensor_spec
import time:       513 |        513 |                                                                     torch.utils._cxx_pytree
import time:      2746 |       3259 |                                                                   torch.distributed.tensor._op_schema
import time:       506 |        506 |                                                                         torch.distributed.tensor._random
import time:       377 |        377 |                                                                           torch.distributed.tensor.device_mesh
import time:       715 |       1091 |                                                                         torch.distributed.tensor._redistribute
import time:       486 |        486 |                                                                           torch.distributed.tensor._utils
import time:       767 |       1252 |                                                                         torch.distributed.tensor._sharding_prop
import time:       532 |        532 |                                                                         torch.distributed.tensor._tp_conv
import time:       325 |        325 |                                                                         torch.utils._cxx_pytree
import time:       649 |       4352 |                                                                       torch.distributed.tensor._dispatch
import time:      1207 |       5559 |                                                                     torch.distributed.tensor._api
import time:       719 |       6278 |                                                                   torch.distributed.tensor._ops.utils
import time:       495 |      51221 |                                                                 torch.distributed.tensor._ops._conv_ops
import time:      1607 |       1607 |                                                                 torch.distributed.tensor._ops._embedding_ops
import time:      2608 |       2608 |                                                                 torch.distributed.tensor._ops._math_ops
import time:       922 |        922 |                                                                   torch.distributed.tensor._ops._einsum_strategy
import time:       562 |       1484 |                                                                 torch.distributed.tensor._ops._matrix_ops
import time:      4697 |       4697 |                                                                 torch.distributed.tensor._ops._pointwise_ops
import time:       315 |        315 |                                                                 torch.distributed.tensor._ops._random_ops
import time:       352 |        352 |                                                                   torch.distributed.tensor._ops._common_rules
import time:       939 |       1291 |                                                                 torch.distributed.tensor._ops._tensor_ops
import time:      2953 |       2953 |                                                                 torch.distributed.tensor._ops._view_ops
import time:      5750 |      71922 |                                                               torch.distributed.tensor._ops
import time:      2449 |      74370 |                                                             torch.distributed.tensor
import time:       850 |      75220 |                                                           torch.distributed.fsdp._shard_utils
import time:       549 |     120085 |                                                         torch.distributed.fsdp._fsdp_extensions
import time:      3220 |     140399 |                                                       torch.distributed.fsdp._flat_param
import time:      2299 |       2299 |                                                         torch.distributed.fsdp._fully_shard._fsdp_api
import time:       930 |        930 |                                                               torch.distributed._composable.contract
import time:      1273 |       2202 |                                                             torch.distributed._composable.checkpoint_activation
import time:       560 |        560 |                                                             torch.distributed._composable.replicate
import time:      1486 |       4247 |                                                           torch.distributed._composable
import time:      2151 |       2151 |                                                           torch.distributed.fsdp._fully_shard._fsdp_common
import time:      2424 |       2424 |                                                                   torch.distributed.fsdp._fully_shard._fsdp_param
import time:      2529 |       4952 |                                                                 torch.distributed.fsdp._fully_shard._fsdp_collectives
import time:       958 |       5910 |                                                               torch.distributed.fsdp._fully_shard._fsdp_param_group
import time:       455 |       6364 |                                                             torch.distributed.fsdp._fully_shard._fsdp_state
import time:       366 |       6729 |                                                           torch.distributed.fsdp._fully_shard._fsdp_init
import time:       916 |      14042 |                                                         torch.distributed.fsdp._fully_shard._fully_shard
import time:      1875 |      18215 |                                                       torch.distributed.fsdp._fully_shard
import time:       448 |        448 |                                                         torch.distributed.fsdp._traversal_utils
import time:       413 |        413 |                                                           torch.distributed.algorithms._comm_hooks.default_hooks
import time:       972 |       1384 |                                                         torch.distributed.algorithms._comm_hooks
import time:       219 |        219 |                                                         torch.distributed.fsdp._dynamo_utils
import time:       501 |        501 |                                                           torch.distributed.fsdp._exec_order_utils
import time:       259 |        259 |                                                           torch.distributed.fsdp._limiter_utils
import time:       686 |        686 |                                                           torch.distributed.fsdp.wrap
import time:      1076 |       1076 |                                                                 torch.distributed.tensor.parallel.style
import time:       470 |       1545 |                                                               torch.distributed.tensor.parallel.api
import time:       400 |        400 |                                                               torch.distributed.tensor.parallel.loss
import time:      1395 |       3339 |                                                             torch.distributed.tensor.parallel
import time:       249 |        249 |                                                             torch.distributed.tensor.parallel._data_parallel_utils
import time:       434 |       4021 |                                                           torch.distributed.tensor.parallel.fsdp
import time:       141 |        141 |                                                           torchdistx
import time:      1044 |       6649 |                                                         torch.distributed.fsdp._init_utils
import time:       844 |        844 |                                                         torch.distributed.fsdp._runtime_utils
import time:       323 |        323 |                                                         torch.distributed.fsdp._wrap_utils
import time:       453 |        453 |                                                             torch.cuda._pin_memory_utils
import time:       687 |       1139 |                                                           torch.distributed._state_dict_utils
import time:       461 |        461 |                                                           torch.distributed.fsdp._debug_utils
import time:      2564 |       4164 |                                                         torch.distributed.fsdp._optim_utils
import time:       369 |        369 |                                                           torch.distributed.fsdp._unshard_param_utils
import time:       927 |       1295 |                                                         torch.distributed.fsdp._state_dict_utils
import time:      1464 |      16786 |                                                       torch.distributed.fsdp.fully_sharded_data_parallel
import time:      5460 |     180858 |                                                     torch.distributed.fsdp
import time:        21 |     180879 |                                                   torch.distributed.fsdp._fully_shard
import time:      3783 |       3783 |                                                   torch._higher_order_ops.triton_kernel_wrap
import time:      1859 |     188759 |                                                 torch._dynamo.variables.functions
import time:      1027 |       1027 |                                                   torch._dynamo.variables.dicts
import time:       568 |        568 |                                                     torch._dynamo.variables.iter
import time:      1130 |       1697 |                                                   torch._dynamo.variables.lists
import time:       337 |        337 |                                                   torch.utils._cxx_pytree
import time:      1399 |       4458 |                                                 torch._dynamo.variables.user_defined
import time:      1972 |     196079 |                                               torch._dynamo.variables.misc
import time:     82075 |      82075 |                                                             torch._functorch._aot_autograd.functional_utils
import time:      8915 |       8915 |                                                             torch._functorch._aot_autograd.schemas
import time:      1009 |       1009 |                                                             torch._functorch._aot_autograd.subclass_utils
import time:       695 |      92692 |                                                           torch._functorch._aot_autograd.collect_metadata_analysis
import time:      1662 |       1662 |                                                             torch._decomp.decompositions_for_rng
import time:       307 |        307 |                                                             torch._functorch._aot_autograd.logging_utils
import time:      1935 |       3903 |                                                           torch._functorch._aot_autograd.graph_capture_wrappers
import time:       379 |        379 |                                                           torch._functorch._aot_autograd.input_output_analysis
import time:      4489 |     101461 |                                                         torch._functorch._aot_autograd.runtime_wrappers
import time:      1082 |     102543 |                                                       torch._dynamo.compiled_autograd
import time:      6558 |       6558 |                                                       torch._dynamo._trace_wrapped_higher_order_op
import time:      1872 |     110971 |                                                     torch._dynamo.variables.tensor
import time:       581 |     111552 |                                                   torch._dynamo.variables.lazy
import time:       819 |     112370 |                                                 torch._dynamo.variables.nn_module
import time:      1470 |       1470 |                                                   torch._dynamo.variables.ctx_manager
import time:      1206 |       2675 |                                                 torch._dynamo.variables.torch_function
import time:      1355 |     116400 |                                               torch._dynamo.codegen
import time:       796 |     313273 |                                             torch._dynamo.side_effects
import time:      1596 |       1596 |                                             torch._dynamo.variables.builtin
import time:       662 |        662 |                                             torch._dynamo.variables.distributed
import time:      1939 |       1939 |                                             torch._dynamo.variables.higher_order_ops
import time:       461 |        461 |                                             torch._dynamo.variables.optimizer
import time:       301 |        301 |                                             torch._dynamo.variables.script_object
import time:       336 |        336 |                                             torch._dynamo.variables.sdpa
import time:      1092 |       1092 |                                             torch._dynamo.variables.torch
import time:      2245 |     332095 |                                           torch._dynamo.variables.builder
import time:      2674 |     387304 |                                         torch._dynamo.variables.base
import time:      5707 |     393011 |                                       torch._dynamo.variables
import time:     15920 |     478519 |                                     torch._dynamo.trace_rules
import time:       532 |        532 |                                     torch._dynamo.funcname_cache
import time:       500 |        500 |                                         torch._dynamo.graph_region_tracker
import time:      1267 |       1766 |                                       torch._dynamo.graph_deduplication
import time:      5899 |       7665 |                                     torch._dynamo.output_graph
import time:     13240 |    1367998 |                                   torch._dynamo.symbolic_convert
import time:       588 |        588 |                                     torch._dynamo.comptime
import time:      2496 |       3084 |                                   torch._dynamo.decorators
import time:       948 |        948 |                                   torch._dynamo.cache_size
import time:      4731 |    1384825 |                                 torch._dynamo.convert_frame
import time:      4125 |    1394646 |                               torch._dynamo.aot_compile
import time:       512 |        512 |                               torch._dynamo.functional_export
import time:       756 |        756 |                                 torch._functorch.make_functional
import time:     75138 |      75893 |                               torch._dynamo.polyfills.loader
import time:     12046 |    1483096 |                             torch._dynamo
import time:        25 |    1483121 |                           torch._dynamo.utils
import time:       616 |    1483736 |                         torchvision.ops.roi_align
import time:       407 |    1484142 |                       torchvision.ops.poolers
import time:       525 |        525 |                       torchvision.ops.ps_roi_align
import time:       280 |        280 |                       torchvision.ops.ps_roi_pool
import time:       491 |        491 |                       torchvision.ops.roi_pool
import time:       274 |        274 |                       torchvision.ops.stochastic_depth
import time:      2840 |    1572201 |                     torchvision.ops
import time:        37 |    1572238 |                   torchvision.ops.misc
import time:      1215 |    1573452 |                 torchvision.models.convnext
import time:      2154 |       2154 |                 torchvision.models.densenet
import time:      2370 |       2370 |                 torchvision.models.efficientnet
import time:      1047 |       1047 |                 torchvision.models.googlenet
import time:       802 |        802 |                 torchvision.models.inception
import time:      1053 |       1053 |                 torchvision.models.mnasnet
import time:       640 |        640 |                   torchvision.models.mobilenetv2
import time:       604 |        604 |                   torchvision.models.mobilenetv3
import time:       281 |       1525 |                 torchvision.models.mobilenet
import time:      3342 |       3342 |                 torchvision.models.regnet
import time:      1849 |       1849 |                 torchvision.models.resnet
import time:      1114 |       1114 |                 torchvision.models.shufflenetv2
import time:       666 |        666 |                 torchvision.models.squeezenet
import time:      1165 |       1165 |                 torchvision.models.vgg
import time:      1484 |       1484 |                 torchvision.models.vision_transformer
import time:      1566 |       1566 |                 torchvision.models.swin_transformer
import time:       800 |        800 |                 torchvision.models.maxvit
import time:       521 |        521 |                     torchvision.models.detection._utils
import time:       254 |        254 |                       torchvision.models.detection.image_list
import time:       558 |        812 |                     torchvision.models.detection.anchor_utils
import time:       515 |        515 |                     torchvision.models.detection.backbone_utils
import time:       393 |        393 |                     torchvision.models.detection.generalized_rcnn
import time:       687 |        687 |                     torchvision.models.detection.roi_heads
import time:       387 |        387 |                     torchvision.models.detection.rpn
import time:       685 |        685 |                     torchvision.models.detection.transform
import time:      1809 |       5805 |                   torchvision.models.detection.faster_rcnn
import time:       890 |        890 |                   torchvision.models.detection.fcos
import time:       696 |        696 |                   torchvision.models.detection.keypoint_rcnn
import time:       836 |        836 |                   torchvision.models.detection.mask_rcnn
import time:       840 |        840 |                   torchvision.models.detection.retinanet
import time:       994 |        994 |                   torchvision.models.detection.ssd
import time:       682 |        682 |                   torchvision.models.detection.ssdlite
import time:      3452 |      14191 |                 torchvision.models.detection
import time:       307 |        307 |                     torchvision.models.optical_flow._utils
import time:      1067 |       1373 |                   torchvision.models.optical_flow.raft
import time:       991 |       2364 |                 torchvision.models.optical_flow
import time:       299 |        299 |                     torchvision.models.quantization.utils
import time:       744 |       1043 |                   torchvision.models.quantization.googlenet
import time:       712 |        712 |                   torchvision.models.quantization.inception
import time:       528 |        528 |                     torchvision.models.quantization.mobilenetv2
import time:       555 |        555 |                     torchvision.models.quantization.mobilenetv3
import time:       295 |       1377 |                   torchvision.models.quantization.mobilenet
import time:      1043 |       1043 |                   torchvision.models.quantization.resnet
import time:      1081 |       1081 |                   torchvision.models.quantization.shufflenetv2
import time:      1601 |       6855 |                 torchvision.models.quantization
import time:       328 |        328 |                     torchvision.models.segmentation._utils
import time:      4013 |       4013 |                     torchvision.models.segmentation.fcn
import time:      1170 |       5511 |                   torchvision.models.segmentation.deeplabv3
import time:       538 |        538 |                   torchvision.models.segmentation.lraspp
import time:      2287 |       8335 |                 torchvision.models.segmentation
import time:      1976 |       1976 |                   torchvision.models.video.mvit
import time:      1802 |       1802 |                   torchvision.models.video.resnet
import time:      2205 |       2205 |                   torchvision.models.video.s3d
import time:      1729 |       1729 |                   torchvision.models.video.swin_transformer
import time:      3151 |      10862 |                 torchvision.models.video
import time:      2984 |    1648508 |               torchvision.models
import time:       920 |        920 |               torchvision.version
import time:      2953 |    2378785 |             torchvision
import time:        29 |    2378814 |           torchvision.io
import time:       382 |        382 |             sglang.srt.observability
import time:      1796 |       1796 |             sglang.srt.observability.utils
import time:      2589 |       4766 |           sglang.srt.observability.func_timer
import time:      9669 |       9669 |                 torchcodec._frame
import time:       252 |        252 |                         torchcodec._internally_replaced_utils
import time:    190242 |     190494 |                       torchcodec._core.ops
import time:      3427 |     193921 |                     torchcodec._core._metadata
import time:       986 |     194907 |                   torchcodec._core
import time:       369 |        369 |                     torchcodec.decoders._decoder_utils
import time:       571 |        940 |                   torchcodec.decoders._audio_decoder
import time:       718 |        718 |                   torchcodec.decoders._video_decoder
import time:      1229 |     197792 |                 torchcodec.decoders
import time:       426 |        426 |                   torchcodec.encoders._audio_encoder
import time:       419 |        419 |                   torchcodec.encoders._video_encoder
import time:      1010 |       1854 |                 torchcodec.encoders
import time:       453 |        453 |                     torchcodec.samplers._common
import time:       484 |        937 |                   torchcodec.samplers._index_based
import time:       347 |        347 |                   torchcodec.samplers._time_based
import time:       977 |       2260 |                 torchcodec.samplers
import time:       228 |        228 |                 torchcodec.version
import time:      4551 |     216352 |               torchcodec
import time:        24 |     216375 |             torchcodec.decoders
import time:      2235 |     218610 |           sglang.srt.utils.video_decoder
import time:      1463 |       1463 |             sgl_kernel.debug_utils
import time:      1750 |       1750 |             sgl_kernel.load_utils
import time:       573 |        573 |             sgl_kernel.allreduce
import time:       347 |        347 |             sgl_kernel.attention
import time:       333 |        333 |             sgl_kernel.cutlass_moe
import time:       406 |        406 |               sgl_kernel.utils
import time:       627 |        627 |                     flashinfer._build_meta
import time:      3670 |       4297 |                   flashinfer.version
import time:       309 |        309 |                           filelock._error
import time:      1583 |       1891 |                         filelock._api
import time:       549 |        549 |                           filelock._read_write
import time:       407 |        956 |                         filelock._async_read_write
import time:       244 |        244 |                           filelock._util
import time:       369 |        612 |                         filelock._soft
import time:       331 |        331 |                         filelock._unix
import time:       431 |        431 |                         filelock._windows
import time:      1017 |       1017 |                         filelock.asyncio
import time:       244 |        244 |                         filelock.version
import time:      2966 |       8444 |                       filelock
import time:      4186 |       4186 |                           tvm_ffi.libinfo
import time:       231 |        231 |                               ml_dtypes
import time:      3299 |       3299 |                                   cuda.bindings.utils._ptx_utils
import time:      5326 |       8624 |                                 cuda.bindings.utils
import time:       372 |        372 |                                 cuda.bindings._version
import time:     12290 |      21286 |                               cuda.bindings
import time:       738 |        738 |                                     cuda.bindings._bindings
import time:      7955 |       8693 |                                   cuda.bindings._bindings.cydriver
import time:      2162 |      10854 |                                 cuda.bindings.cydriver
import time:      3749 |       3749 |                                   cuda.bindings._internal
import time:       987 |       4736 |                                 cuda.bindings._internal._fast_enum
import time:     35035 |      50624 |                               cuda.bindings.driver
import time:     37973 |     110112 |                             tvm_ffi.core
import time:       966 |     111078 |                           tvm_ffi.registry
import time:       171 |        171 |                             ml_dtypes
import time:      1020 |       1191 |                           tvm_ffi._dtype
import time:       662 |        662 |                               tvm_ffi._ffi_api
import time:       847 |       1508 |                             tvm_ffi.container
import time:       371 |       1878 |                           tvm_ffi._convert
import time:       334 |        334 |                           tvm_ffi.error
import time:       317 |        317 |                           tvm_ffi._tensor
import time:       600 |        600 |                           tvm_ffi.module
import time:       311 |        311 |                           tvm_ffi.stream
import time:       347 |        347 |                           tvm_ffi.structural
import time:       228 |        228 |                           tvm_ffi.serialization
import time:       700 |        700 |                           tvm_ffi.access_path
import time:       325 |        325 |                               tvm_ffi.dataclasses._utils
import time:       259 |        259 |                               tvm_ffi.dataclasses.field
import time:      1018 |       1601 |                             tvm_ffi.dataclasses.c_class
import time:      1116 |       2716 |                           tvm_ffi.dataclasses
import time:       380 |        380 |                             tvm_ffi.cpp.dtype
import time:       777 |        777 |                                 tvm_ffi.utils.kwargs_wrapper
import time:       410 |        410 |                                 tvm_ffi.utils.lockfile
import time:      1180 |       2366 |                               tvm_ffi.utils
import time:       586 |       2951 |                             tvm_ffi.cpp.extension
import time:      1620 |       4950 |                           tvm_ffi.cpp
import time:      1521 |       1521 |                               torch_c_dlpack_ext.core
import time:      2513 |       4034 |                             torch_c_dlpack_ext
import time:       362 |       4396 |                           tvm_ffi._optional_torch_c_dlpack
import time:       254 |        254 |                           tvm_ffi._version
import time:     27373 |     160852 |                         tvm_ffi
import time:       404 |        404 |                         flashinfer.compilation_context
import time:      1543 |       1543 |                             flashinfer_cubin._build_meta
import time:      1464 |       3006 |                           flashinfer_cubin
import time:     77643 |      77643 |                             flashinfer_jit_cache._build_meta
import time:       792 |      78435 |                           flashinfer_jit_cache
import time:      2009 |      83450 |                         flashinfer.jit.env
import time:       695 |        695 |                         flashinfer.jit.cpp_ext
import time:      1026 |       1026 |                         flashinfer.jit.utils
import time:      4554 |     250980 |                       flashinfer.jit.core
import time:      4517 |     263940 |                     flashinfer.jit.cubin_loader
import time:       929 |        929 |                         jinja2.bccache
import time:      1219 |       1219 |                             markupsafe._speedups
import time:      2007 |       3226 |                           markupsafe
import time:      4215 |       4215 |                             jinja2.utils
import time:      2635 |       6849 |                           jinja2.nodes
import time:       647 |        647 |                             jinja2.exceptions
import time:       301 |        301 |                               jinja2.visitor
import time:       802 |       1102 |                             jinja2.idtracking
import time:       280 |        280 |                             jinja2.optimizer
import time:      2019 |       4046 |                           jinja2.compiler
import time:       475 |        475 |                               jinja2.async_utils
import time:      1575 |       1575 |                               jinja2.runtime
import time:      2405 |       4454 |                             jinja2.filters
import time:       369 |        369 |                             jinja2.tests
import time:       328 |       5150 |                           jinja2.defaults
import time:      1031 |       1031 |                             jinja2._identifier
import time:      1994 |       3024 |                           jinja2.lexer
import time:       910 |        910 |                           jinja2.parser
import time:      2262 |      25465 |                         jinja2.environment
import time:       849 |        849 |                         jinja2.loaders
import time:      5278 |      32519 |                       jinja2
import time:       482 |      33001 |                     flashinfer.jit.activation
import time:       271 |        271 |                         flashinfer.jit.attention.utils
import time:       154 |        154 |                           flashinfer.jit.attention.fmha_v2
import time:      2666 |       2666 |                           flashinfer.jit.attention.fmha_v2.generator_utils
import time:      1977 |       4796 |                         flashinfer.jit.attention.fmha_v2.generate_kernels
import time:       878 |        878 |                           flashinfer.jit.attention.fmha_v2.utils
import time:      2992 |       3870 |                         flashinfer.jit.attention.fmha_v2.fmha_library
import time:      1973 |      10908 |                       flashinfer.jit.attention.modules
import time:       925 |      11832 |                     flashinfer.jit.attention
import time:       314 |        314 |                     flashinfer.jit.comm
import time:       247 |        247 |                     flashinfer.jit.dsv3_optimizations
import time:       226 |        226 |                     flashinfer.jit.tinygemm2
import time:       289 |        289 |                     flashinfer.jit.moe_utils
import time:       272 |        272 |                     flashinfer.jit.fp4_kv_dequantization
import time:       219 |        219 |                     flashinfer.jit.fp4_kv_quantization
import time:      8294 |     318629 |                   flashinfer.jit
import time:       723 |        723 |                     flashinfer.api_logging
import time:       213 |        213 |                       flashinfer.jit.spdlog
import time:      1456 |       1668 |                     flashinfer.utils
import time:       223 |        223 |                           flashinfer.jit.quantization
import time:      1631 |       1854 |                         flashinfer.quantization.packbits
import time:       223 |        223 |                           flashinfer.jit.fp8_quantization
import time:      1126 |       1126 |                           flashinfer.tllm_enums
import time:       563 |       1911 |                         flashinfer.quantization.fp8_quantization
import time:       642 |        642 |                         flashinfer.quantization.fp4_quantization
import time:      8838 |       8838 |                                 cutlass._mlir
import time:    491223 |     491223 |                                   cutlass._mlir._mlir_libs._cutlass_ir
import time:        73 |     491295 |                                 cutlass._mlir._mlir_libs._cutlass_ir._mlir
import time:     15607 |     515740 |                               cutlass._mlir._mlir_libs
import time:       688 |        688 |                               cutlass._mlir.ir
import time:      1658 |       1658 |                                     cutlass.base_dsl.common
import time:       597 |        597 |                                           cutlass.base_dsl.utils.stacktrace
import time:       359 |        359 |                                           cutlass.base_dsl.utils.logger
import time:       229 |        229 |                                           cutlass.base_dsl.utils.timer
import time:      1351 |       2535 |                                         cutlass.base_dsl.utils
import time:        27 |       2562 |                                       cutlass.base_dsl.utils.logger
import time:       155 |        155 |                                             cutlass._mlir.extras
import time:      1133 |       1133 |                                             cutlass._mlir.extras.types
import time:       157 |        157 |                                             cutlass._mlir.dialects
import time:      1327 |       1327 |                                                 cutlass._mlir.dialects._ods_common
import time:      3507 |       4834 |                                               cutlass._mlir.dialects._arith_ops_gen
import time:      1534 |       1534 |                                               cutlass._mlir.dialects._arith_enum_gen
import time:      7280 |      13647 |                                             cutlass._mlir.dialects.arith
import time:      1245 |       1245 |                                               cutlass._mlir.dialects._nvgpu_ops_gen
import time:       945 |        945 |                                               cutlass._mlir.dialects._nvgpu_enum_gen
import time:       572 |       2761 |                                             cutlass._mlir.dialects.nvgpu
import time:      1421 |       1421 |                                               cutlass._mlir.dialects._math_ops_gen
import time:       273 |       1693 |                                             cutlass._mlir.dialects.math
import time:       490 |        490 |                                               cutlass._mlir.dialects._builtin_ops_gen
import time:       300 |        300 |                                               cutlass._mlir.extras.meta
import time:       390 |       1179 |                                             cutlass._mlir.dialects.builtin
import time:       422 |        422 |                                             cutlass.base_dsl._mlir_helpers.op
import time:       246 |        246 |                                             cutlass.base_dsl._mlir_helpers.lru_cache_ir
import time:      1073 |      22462 |                                           cutlass.base_dsl._mlir_helpers.arith
import time:      2641 |       2641 |                                               cutlass._mlir.dialects._gpu_ops_gen
import time:      1628 |       1628 |                                               cutlass._mlir.dialects._gpu_enum_gen
import time:      1333 |       5601 |                                             cutlass._mlir.dialects.gpu
import time:       806 |        806 |                                               cutlass._mlir.dialects._scf_ops_gen
import time:       474 |       1279 |                                             cutlass._mlir.dialects.scf
import time:       325 |       7204 |                                           cutlass.base_dsl._mlir_helpers.gpu
import time:       968 |      30633 |                                         cutlass.base_dsl._mlir_helpers
import time:        22 |      30654 |                                       cutlass.base_dsl._mlir_helpers.arith
import time:      1034 |      34249 |                                     cutlass.base_dsl.ast_helpers
import time:      3560 |      39466 |                                   cutlass.base_dsl.typing
import time:       565 |        565 |                                         cutlass.base_dsl.runtime.dlpack_types
import time:      3908 |       3908 |                                                 cuda.bindings._bindings.cyruntime_ptds
import time:      1694 |       5601 |                                               cuda.bindings._bindings.cyruntime
import time:      4322 |       4322 |                                                   cuda.pathfinder._binaries
import time:       332 |        332 |                                                   cuda.pathfinder._binaries.supported_nvidia_binaries
import time:       206 |        206 |                                                     cuda.pathfinder._utils
import time:      1610 |       1815 |                                                   cuda.pathfinder._utils.env_vars
import time:       335 |        335 |                                                   cuda.pathfinder._utils.find_sub_dirs
import time:       250 |        250 |                                                   cuda.pathfinder._utils.platform_aware
import time:       939 |       7991 |                                                 cuda.pathfinder._binaries.find_nvidia_binary_utility
import time:       163 |        163 |                                                   cuda.pathfinder._dynamic_libs
import time:      2357 |       2519 |                                                 cuda.pathfinder._dynamic_libs.load_dl_common
import time:      2100 |       2100 |                                                     cuda.pathfinder._dynamic_libs.descriptor_catalog
import time:       289 |       2389 |                                                   cuda.pathfinder._dynamic_libs.lib_descriptor
import time:      5712 |       5712 |                                                     cuda.pathfinder._dynamic_libs.load_dl_linux
import time:       453 |       6164 |                                                   cuda.pathfinder._dynamic_libs.platform_loader
import time:       599 |        599 |                                                       cuda.pathfinder._dynamic_libs.supported_nvidia_libs
import time:      2187 |       2786 |                                                     cuda.pathfinder._dynamic_libs.search_platform
import time:      1730 |       4516 |                                                   cuda.pathfinder._dynamic_libs.search_steps
import time:      2078 |       2078 |                                                   cuda.pathfinder._dynamic_libs.subprocess_protocol
import time:       523 |      15669 |                                                 cuda.pathfinder._dynamic_libs.load_nvidia_dynamic_lib
import time:       306 |        306 |                                                   cuda.pathfinder._headers
import time:      2581 |       2581 |                                                     cuda.pathfinder._headers.header_descriptor_catalog
import time:       288 |       2869 |                                                   cuda.pathfinder._headers.header_descriptor
import time:      2122 |       5297 |                                                 cuda.pathfinder._headers.find_nvidia_headers
import time:       364 |        364 |                                                 cuda.pathfinder._headers.supported_nvidia_headers
import time:       167 |        167 |                                                   cuda.pathfinder._static_libs
import time:      1767 |       1933 |                                                 cuda.pathfinder._static_libs.find_bitcode_lib
import time:      1371 |       1371 |                                                 cuda.pathfinder._static_libs.find_static_lib
import time:       322 |        322 |                                                 cuda.pathfinder._version
import time:      1379 |      36842 |                                               cuda.pathfinder
import time:      1261 |      43704 |                                             cuda.bindings.cyruntime
import time:     28703 |      72406 |                                           cuda.bindings.runtime
import time:       707 |        707 |                                               cuda.bindings._bindings.cynvrtc
import time:       626 |       1333 |                                             cuda.bindings.cynvrtc
import time:      5103 |       6435 |                                           cuda.bindings.nvrtc
import time:      1290 |      80130 |                                         cutlass.base_dsl.runtime.cuda
import time:       467 |        467 |                                         cutlass.base_dsl.runtime.jit_arg_adapters
import time:      1544 |      82704 |                                       cutlass.base_dsl.runtime
import time:        52 |      82755 |                                     cutlass.base_dsl.runtime.cuda
import time:     18048 |      18048 |                                           cutlass._mlir.dialects._llvm_ops_gen
import time:      3417 |       3417 |                                           cutlass._mlir.dialects._llvm_enum_gen
import time:       416 |      21879 |                                         cutlass._mlir.dialects.llvm
import time:      1955 |      23833 |                                       cutlass.base_dsl.jit_executor
import time:       916 |      24749 |                                     cutlass.base_dsl.cache_helpers
import time:       436 |     107939 |                                   cutlass.base_dsl.env_manager
import time:       993 |        993 |                                   cutlass.base_dsl.compiler
import time:      4107 |       4107 |                                   cutlass.base_dsl.ast_preprocessor
import time:      1025 |       1025 |                                   cutlass.base_dsl.arch
import time:      1125 |       1125 |                                     cutlass._mlir.dialects._func_ops_gen
import time:      1040 |       2165 |                                   cutlass._mlir.dialects.func
import time:      7801 |     163493 |                                 cutlass.base_dsl.dsl
import time:      1547 |       1547 |                                 cutlass.base_dsl.utils.tree_utils
import time:      2473 |     167512 |                               cutlass.base_dsl
import time:       362 |        362 |                               cutlass.base_dsl.version_info
import time:      2141 |       2141 |                                       cutlass._mlir.dialects._cuda_ops_gen
import time:      3002 |       3002 |                                       cutlass._mlir.dialects._cuda_enum_gen
import time:       895 |       6037 |                                     cutlass._mlir.dialects.cuda
import time:       369 |       6406 |                                   cutlass.cutlass_dsl.cuda_stream_adapter
import time:       491 |        491 |                                   cutlass.cutlass_dsl.cuda_jit_executor
